id,key,value,type
1308463816,int_name,AeroMéxico,regular
1308463816,name,AeroMéxico,regular
1308463816,shop,travel_agency,regular
1308463816,source,KG Ground Survey 2015,regular
1309502920,amenity,bank,regular
1309502920,name,Citibank,regular
1309502920,source,KG Ground Survey 2015,regular
1309543379,place,Plaza Roble de Edificio el Pórtico de 3er nivel,addr
1309543379,fax,(506)22018202,regular
1309543379,int_name,CEMEX Costa Rica,regular
1309543379,name,CEMEX Costa Rica,regular
1309543379,office,yes,regular
1309543379,phone,(506)22012000,regular
1311319349,railway,level_crossing,regular
1311433676,addr,Costado Oeste de la Municipalidad de Cartago,regular
1311433676,amenity,fast_food,regular
1311433676,cuisine,pizza,regular
1311433676,name,Pizza Hut,regular
1311433676,opening_hours,De Domingo a Jueves de 11:00 a.m. a 10:00 p.m. Viernes y Sábado de 11:00 a.m a 11:00 p.m.,regular
1311433676,payment,efectivo o visa o mastercard o american express,regular
1311433676,phone,(506)22909595,regular
1311990400,name,San Blas,regular
1311990400,place,neighbourhood,regular
1312232266,highway,turning_circle,regular
1313032547,city,Cartago,addr
1313032547,highway,bus_stop,regular
1313032547,name,La Puebla,regular
1313032596,city,Cartago,addr
1313032596,highway,bus_stop,regular
1313032596,name,San Blas,regular
1313032600,city,Cartago,addr
1313032600,name,Musmanni,regular
1313032600,shop,bakery,regular
1313097542,city,Cartago,addr
1313097542,building,yes,regular
1313097542,name,Erick Ruano,regular
1313694126,building,yes,regular
1313694126,name,UCR - LANAMME,regular
1313926864,amenity,pharmacy,regular
1313926864,name,Farmacia Divino Nino,regular
1313926865,name,Super Irazu,regular
1313926865,shop,convenience,regular
1317085724,amenity,doctors,regular
1317085724,name,Clinica de Especialidades Odontologicas Doctora Silvia Gonzalez,regular
1317297724,barrier,gate,regular
1317297726,name,Condominios Pueblo del Rey,regular
1317297726,place,hamlet,regular
1318710961,railway,level_crossing,regular
1318710993,railway,level_crossing,regular
1320666215,city,Cartago,addr
1320666215,leisure,pitch,regular
1320666215,sport,basketball,regular
1320666286,city,Cartago,addr
1320666286,building,yes,regular
1320666286,name,Carlos Araya,regular
1320666328,city,Cartago,addr
1320666328,amenity,doctors,regular
1320666328,name,Ebais San Blas,regular
1320666335,amenity,theatre,regular
1320666335,name,Anfiteatro de Cartago,regular
1320666376,city,Cartago,addr
1320666376,name,Súper,regular
1320666376,shop,supermarket,regular
1320666402,city,Cartago,addr
1320666402,amenity,bar,regular
1320666477,name,Los Diques,regular
1320666477,place,neighbourhood,regular
1320666494,name,Barrio Fátima,regular
1320666494,place,neighbourhood,regular
1320666534,amenity,restaurant,regular
1320666534,name,Restaurante La Casona,regular
1320666620,name,Ciudadela Murillo,regular
1320666620,place,neighbourhood,regular
1320666644,city,Cartago,addr
1320666644,name,Panadería Vianor,regular
1320666644,shop,bakery,regular
1320666666,highway,turning_circle,regular
1320666683,amenity,bar,regular
1320666683,name,Bar La Isabel,regular
1320666705,name,Villa Fontana,regular
1320666705,place,neighbourhood,regular
1320666781,city,Cartago,addr
1320666781,amenity,restaurant,regular
1320666781,cuisine,chinese,regular
1320666781,name,Restaurante Chino,regular
1320666899,city,Cartago,addr
1320666899,amenity,restaurant,regular
1320666899,cuisine,pizza,regular
1320666899,name,Pizzería,regular
1321249892,amenity,pub,regular
1321249892,name,Harrahs Lindora,regular
1321250569,amenity,bar,regular
1321250569,name,Brads,regular
1321250603,amenity,fast_food,regular
1321250603,name,Pizza Hut,regular
1321264287,name,Aliss Guachipelin de Escazu,regular
1321264287,shop,department_store,regular
1324482399,city,Cartago,addr
1324482399,amenity,restaurant,regular
1324482399,name,Marisquería,regular
1324482401,amenity,place_of_worship,regular
1324482401,denomination,catholic,regular
1324482401,name,Iglesia Divino Niño,regular
1324482401,religion,christian,regular
1325401028,highway,turning_circle,regular
1325401371,highway,turning_circle,regular
1325401412,highway,turning_circle,regular
1326520822,railway,level_crossing,regular
1326520824,railway,level_crossing,regular
1326520825,railway,level_crossing,regular
1326520827,railway,level_crossing,regular
1327822128,railway,level_crossing,regular
1330413250,alt_name,Talarke School,regular
1330413250,amenity,school,regular
1330413250,name,Escuela Talarke,regular
1330413251,city,San Juan,addr
1330413251,street,Vía 251,addr
1330413251,name,Automercado,regular
1330413251,shop,supermarket,regular
1330413251,source,KG Ground Survey 2015,regular
1330431950,shop,seafood,regular
1330431950,source,KG Ground Survey 2015,regular
1330431955,amenity,restaurant,regular
1330431955,cuisine,pizza,regular
1330431955,name,A la Leña Pizzaría,regular
1330431955,source,KG Ground Survey 2015,regular
1335334696,city,Ciudad Colón,addr
1335334696,street,Avenida 10,addr
1335334696,name,Lubricentro Ciudad Colón,regular
1335334696,shop,car_repair,regular
1335335011,city,Ciudad Colón,addr
1335335011,name,Minisuper La Estrella del Sur,regular
1335335011,shop,supermarket,regular
1335355992,city,Ciudad Colón,addr
1335355992,amenity,university,regular
1335355992,name,INA,regular
1335360080,barrier,lift_gate,regular
1335370576,city,Ciudad Colón,addr
1335370576,name,Heladeria D Villa,regular
1335370576,shop,ice_cream,regular
1335371354,city,Ciudad Colón,addr
1335371354,amenity,restaurant,regular
1335371354,name,BaryRestaurante Sabroso,regular
1335371840,city,Ciudad Colón,addr
1335371840,amenity,restaurant,regular
1335371840,name,Restaurante Abarca,regular
1335372178,city,Ciudad Colón,addr
1335372178,name,PanaderiayReposteria Colon,regular
1335372178,shop,bakery,regular
1338818635,name,Cabinas Los Gemelos (Motel),regular
1338818635,tourism,motel,regular
1339089209,amenity,university,regular
1339089209,name,Universidad Tecnica Nacional,regular
1339092699,name,Urbanizacion Samarcanda,regular
1339092699,place,neighbourhood,regular
1339093278,amenity,restaurant,regular
1339093278,name,Restaurante la Gran Elegancia,regular
1339093541,amenity,fast_food,regular
1339093541,name,Pollos Chepe Crunsh,regular
1339288464,city,Ciudad Colón,addr
1339288464,amenity,restaurant,regular
1339288464,name,Cafe II,regular
1339290709,city,Ciudad Colón,addr
1339290709,street,Avenida 2,addr
1339290709,amenity,post_office,regular
1339290709,name,Correos de Costa Rica,regular
1339292151,city,Ciudad Colón,addr
1339292151,name,Carniceria El Bosque,regular
1339292151,shop,butcher,regular
1339292153,city,Ciudad Colón,addr
1339292153,name,Liberia Catolica,regular
1339292153,shop,books,regular
1340285221,name,Los Pinos,regular
1340285221,place,neighbourhood,regular
1340464619,highway,bus_stop,regular
1340464619,name,San José - vía Pista de San Jose - vía Uruca de Belén de Alajuela,regular
1340464619,shelter,yes,regular
1340464624,man_made,water_tower,regular
1340464655,amenity,police,regular
1340464655,name,Delegacion Regional de Heredia,regular
1340473326,name,Residencial Jeréz,regular
1340473326,place,neighbourhood,regular
1340521805,exit_to,40711 de Intel,regular
1340521805,highway,motorway_junction,regular
1340521805,name,40711,regular
1340523035,railway,level_crossing,regular
1340524290,railway,level_crossing,regular
1340891418,name,Calle Curio,regular
1340891418,place,neighbourhood,regular
1342418329,city,Alajuela,addr
1342418329,housenumber,CALLE 13 de AVE 3.,addr
1342418329,street,EL LLANO DE ALAJUELA,addr
1342418329,alt_name,LA BATICUEVA.,regular
1342418329,amenity,bar,regular
1342418329,name,EL CAMALEON.,regular
1342418329,website,www.facebook.com/barelcamaleon?sk=wall,regular
1342418329,wifi,yes,regular
1343013765,barrier,lift_gate,regular
1347944640,city,Alajuela,addr
1347944640,amenity,toilets,regular
1347944640,fee,no,regular
1348832471,amenity,place_of_worship,regular
1348832471,denomination,protestant,regular
1348832471,name,Iglesia Cristiana El Renuevo,regular
1348832471,religion,christian,regular
1350030011,railway,level_crossing,regular
1350030040,railway,level_crossing,regular
1350030043,railway,level_crossing,regular
1352167599,amenity,bank,regular
1352167599,atm,yes,regular
1352167599,name,Mucap Agua Caliente,regular
1354158539,city,Alajuela,addr
1354158539,amenity,telephone,regular
1354158539,coins,yes,payment
1354158539,electronic_purses,yes,payment
1354158539,telephone_cards,yes,payment
1354445305,highway,turning_circle,regular
1354445311,highway,turning_circle,regular
1354445312,highway,turning_circle,regular
1354445315,highway,turning_circle,regular
1354445317,highway,turning_circle,regular
1354445324,highway,turning_circle,regular
1354445326,highway,turning_circle,regular
1354445330,highway,turning_circle,regular
1354445331,highway,turning_circle,regular
1354445334,highway,turning_circle,regular
1355474602,name,Tuetal Norte,regular
1355474602,place,neighbourhood,regular
1361118870,barrier,lift_gate,regular
1361118870,bicycle,yes,regular
1361118870,foot,yes,regular
1361118870,horse,yes,regular
1361118870,motorcar,yes,regular
1361118870,motorcycle,yes,regular
1361118873,amenity,taxi,regular
1362316631,barrier,lift_gate,regular
1364468715,building,yes,regular
1364468715,name,Grupo Semacc,regular
1371384194,city,Heredia,addr
1371384194,amenity,pharmacy,regular
1371384194,name,Farmacia La India,regular
1371384434,name,Bajo Los Molinos,regular
1371384434,place,neighbourhood,regular
1371418389,highway,turning_circle,regular
1371467346,name,San Josecito,regular
1371467346,place,village,regular
1371467745,highway,turning_circle,regular
1371600939,name,Super Chisco,regular
1371600939,shop,supermarket,regular
1371603199,name,Abastecedor La Fe,regular
1371603199,shop,convenience,regular
1371608126,name,Minisuper MS,regular
1371608126,shop,supermarket,regular
1371610023,name,Minisuper y Licorera Manuel,regular
1371610023,shop,supermarket,regular
1371610176,name,Super Coopelajas,regular
1371610176,shop,supermarket,regular
1371610532,amenity,pub,regular
1371610532,name,Complejo Paraiso,regular
1371611917,name,Casa min cole,regular
1371611917,shop,supermarket,regular
1371614249,name,Super Quetzal,regular
1371614249,shop,convenience,regular
1371617810,amenity,fast_food,regular
1371617810,name,Soda La Ponderosa,regular
1372658346,city,Ciudad Colón,addr
1372658346,street,Calle 0,addr
1372658346,amenity,fuel,regular
1372658346,diesel,yes,fuel
1372658346,octane_91,yes,fuel
1372658346,octane_95,yes,fuel
1372658346,name,DELTA Ciudad Colón,regular
1372658346,source,KG Ground Survey 2015,regular
1374415338,highway,mini_roundabout,regular
1374415411,highway,turning_circle,regular
1374415444,highway,turning_circle,regular
1375453194,amenity,atm,regular
1375453194,name,Cajero ATH,regular
1376051523,description,Calentadores de agua solares,regular
1376051523,name,Solaristec SA,regular
1376051523,shop,hardware,regular
1376051523,website,www.solaristec.com,regular
1376845466,name,Guararí,regular
1376845466,place,suburb,regular
1377259227,name,Urbanizacion El Fortin,regular
1377259227,place,hamlet,regular
1378430699,amenity,restaurant,regular
1378430699,name,Restaurante Mariel,regular
1378430730,amenity,restaurant,regular
1378430730,name,Restaurante Rancho Miriam,regular
1378448670,name,Urbanizacion Monterocoso,regular
1378448670,place,hamlet,regular
1379579787,name,San Luis,regular
1379579787,place,village,regular
1379579863,amenity,bar,regular
1379579863,name,Bar y Restaurant Las Juntas,regular
1379580350,amenity,place_of_worship,regular
1379580350,denomination,catholic,regular
1379580350,name,Iglesia de San Luis,regular
1379580350,religion,christian,regular
1379587523,amenity,place_of_worship,regular
1379587523,name,Iglesia Catolica de Floralia,regular
1379608817,city,San Francisco,addr
1379608817,amenity,fuel,regular
1379608817,brand,Uno,regular
1379608817,horary,24 hours,regular
1379608817,name,NASA,regular
1379608817,operator,NASA,regular
1379608817,phone,(506)22904343,regular
1379610033,name,Panaderia Pan y Amor,regular
1379610033,shop,bakery,regular
1379611965,amenity,restaurant,regular
1379611965,name,Sabor Oriental,regular
1379615159,city,Barreal,addr
1379615159,amenity,bar,regular
1379615159,name,Charlies Bar,regular
1379615159,source,KG Ground Survey 2015,regular
1383340979,city,Cartago,addr
1383340979,amenity,bank,regular
1383340979,atm,yes,regular
1383340979,name,Mucap,regular
1383340979,website,www.mucap.fi.cr/,regular
1383340985,city,Cartago,addr
1383340985,amenity,bank,regular
1383340985,atm,yes,regular
1383340985,name,Coocique,regular
1383340985,source,KG Ground Survey 2015,regular
1383340998,city,Cartago,addr
1383340998,name,Tienda Cleveland,regular
1383340998,shop,clothes,regular
1385449163,name,Perimercados,regular
1385449163,shop,supermarket,regular
1385449185,amenity,bar,regular
1385449185,name,Kbaña Classic,regular
1396619399,city,Alajuela,addr
1396619399,street,Avenida 32,addr
1396619399,amenity,bar,regular
1396619399,name,Bar Casa Vieja,regular
1398172845,city,Desamparados,addr
1398172845,housename,Bazar Regalo de Dios (Casa número 9),addr
1398172845,housenumber,Bazar Regalo de Dios,addr
1398172845,postcode,10103,addr
1398172845,alt_name,Ana Zamora,regular
1398172845,int_name,Bazar RDD,regular
1398172845,name,Bazar Regalo de Dios,regular
1398172845,shop,gift,regular
1398172845,website,www.bazarregalodedios.co.cc,regular
1399049623,amenity,car_wash,regular
1399049623,name,Lavacar Torino,regular
1399049628,name,Musmanni,regular
1399049628,shop,bakery,regular
1402542207,amenity,bar,regular
1402542207,name,Bar Tia Florita,regular
1402568318,city,San José,addr
1402568318,amenity,bank,regular
1402568318,atm,yes,regular
1402568318,name,Banco Nacional,regular
1402661523,city,Sabana Sur,addr
1402661523,amenity,atm,regular
1402661523,name,ATH,regular
1402661523,operator,Banco de Costa Rica,regular
1402661523,source,KG Ground Survey 2015,regular
1402661529,city,Sabana Sur,addr
1402661529,amenity,restaurant,regular
1402661529,name,Sushi Bambu,regular
1402661529,source,KG Ground Survey 2015,regular
